BASELINE - Não apagar
TASK1493456,null,null,null,19-10-2021 19:05:41,19-10-2021 19:05:41
TASK1510120,null,null,null,19-10-2021 19:05:41,19-10-2021 19:05:41
TASK1485815,null,null,null,19-10-2021 19:05:41,19-10-2021 19:05:41
TASK1509176,null,null,null,19-10-2021 19:05:41,19-10-2021 19:05:41
TASK1515782,null,null,null,19-10-2021 19:05:41,19-10-2021 19:05:41
